Temperature,T Max,RH,Sampling date,Td dew point,THI,firm
23.100000381469727,26.600000381469727,94.0,2019/11/22,22.07690726003105,22.798767161129362,2
23.100000381469727,26.899999618530273,97.0,2019/11/23,22.59537649137036,22.949381348764504,2
23.700000762939453,27.100000381469727,89.0,2019/11/24,21.77189546456603,23.1116413157142,2
22.5,27.299999237060547,85.0,2019/11/25,19.84046446485206,21.796281748335197,2
22.399999618530273,26.700000762939453,71.0,2019/11/26,16.86146196781462,21.055718614027388,2
21.899999618530273,26.5,87.0,2019/11/27,19.627064888609993,21.332873867996412,2
19.899999618530273,22.600000381469727,74.0,2019/11/28,15.101303162598569,19.05194960039994,2
20.399999618530273,24.200000762939453,61.0,2019/11/29,12.589228399245513,19.02130319566856,2
20.799999237060547,24.600000381469727,83.0,2019/11/30,17.790557497458167,20.16114786521905,2
21.5,26.700000762939453,86.0,2019/12/1,19.046873564495456,20.919999908551848,2
18.299999237060547,20.899999618530273,67.0,2019/12/2,12.027149288276533,17.51497948681283,2
17.600000381469727,21.799999237060547,53.0,2019/12/3,7.846770560203353,16.664443006147724,2
18.0,21.5,59.0,2019/12/4,9.817486347234905,17.0929993212082,2
15.5,16.299999237060547,94.0,2019/12/5,14.529606667677612,15.450043780102508,2
15.600000381469727,16.299999237060547,99.0,2019/12/6,15.441756379536443,15.591117262698653,2
15.699999809265137,17.899999618530273,72.0,2019/12/7,10.625620402509071,15.436174670978689,2
17.100000381469727,21.799999237060547,52.0,2019/12/8,7.101257700356982,16.277107381699853,2
17.399999618530273,22.299999237060547,67.0,2019/12/9,11.166699448442287,16.778953724222845,2
18.799999237060547,24.299999237060547,84.0,2019/12/10,16.020691541568226,18.37492953465608,2
19.0,22.700000762939453,82.0,2019/12/11,15.836892777576182,18.501981356506654,2
19.200000762939453,24.5,73.0,2019/12/12,14.21300871330962,18.423487374883155,2
19.299999237060547,22.700000762939453,83.0,2019/12/13,16.321637266265043,18.801517319269326,2
20.100000381469727,25.200000762939453,88.0,2019/12/14,18.0377896728819,19.695195754835975,2
20.399999618530273,24.299999237060547,91.0,2019/12/15,18.872230482989806,20.08151558753456,2
21.0,25.399999618530273,89.0,2019/12/16,19.10703604823891,20.574471838742078,2
23.0,28.5,74.0,2019/12/17,18.09824439748158,21.709169648245126,2
21.5,24.899999618530273,93.0,2019/12/18,20.313867972263438,21.209963134590264,2
20.200000762939453,24.0,94.0,2019/12/19,19.197016244527788,19.994263819595115,2
19.799999237060547,22.899999618530273,90.0,2019/12/20,18.1014716469343,19.47916015160749,2
19.799999237060547,23.0,99.0,2019/12/21,19.637010577526326,19.76790831247636,2
20.5,25.700000762939453,94.0,2019/12/22,19.494936004752248,20.284361786367672,2
20.100000381469727,23.5,91.0,2019/12/23,18.57539478008701,19.796371930232,2
20.100000381469727,22.799999237060547,95.0,2019/12/24,19.26857517232324,19.93130053490937,2
20.600000381469727,24.5,91.0,2019/12/25,19.07012095159166,20.2716155942386,2
21.0,27.200000762939453,85.0,2019/12/26,18.367612842715573,20.419787072501595,2
17.200000762939453,20.100000381469727,66.0,2019/12/27,10.747774315487206,16.59774102920948,2
19.0,22.200000762939453,79.0,2019/12/28,15.251526967615845,18.419047991096544,2
18.5,20.100000381469727,100.0,2019/12/29,18.5,18.5,2
19.700000762939453,21.899999618530273,99.0,2019/12/30,19.537123572812305,19.66845897024804,2
17.399999618530273,20.5,86.0,2019/12/31,15.015788955032278,17.13625598574406,2
17.200000762939453,20.5,83.0,2020/1/1,14.265148942594621,16.89857968864506,2
18.200000762939453,23.799999237060547,89.0,2020/1/2,16.3434781350108,17.944129814926043,2
18.600000381469727,23.100000381469727,92.0,2020/1/3,17.265149913899023,18.396229049314183,2
19.399999618530273,23.100000381469727,100.0,2020/1/4,19.400000000000006,19.4,2
19.299999237060547,22.899999618530273,75.7741928100586,2020/1/5,nan,23.609822953312754,2
19.299999237060547,21.700000762939453,75.7741928100586,2020/1/6,nan,23.609822953312754,2
20.899999618530273,27.399999618530273,75.7741928100586,2020/1/7,nan,23.609822953312754,2
19.600000381469727,23.0,75.7741928100586,2020/1/8,nan,23.609822953312754,2
18.799999237060547,23.0,75.7741928100586,2020/1/9,nan,23.609822953312754,2
19.200000762939453,23.399999618530273,75.7741928100586,2020/1/10,nan,23.609822953312754,2
19.200000762939453,22.299999237060547,75.7741928100586,2020/1/11,nan,23.609822953312754,2
16.799999237060547,19.399999618530273,75.7741928100586,2020/1/12,nan,23.609822953312754,2
17.200000762939453,20.700000762939453,75.7741928100586,2020/1/13,nan,23.609822953312754,2
18.5,23.299999237060547,75.7741928100586,2020/1/14,nan,23.609822953312754,2
17.899999618530273,22.0,75.7741928100586,2020/1/15,nan,23.609822953312754,2
19.100000381469727,22.700000762939453,75.7741928100586,2020/1/16,nan,23.609822953312754,2
17.100000381469727,20.100000381469727,75.7741928100586,2020/1/17,nan,23.609822953312754,2
15.600000381469727,19.899999618530273,75.7741928100586,2020/1/18,nan,23.609822953312754,2
16.700000762939453,20.100000381469727,75.7741928100586,2020/1/19,nan,23.609822953312754,2
16.700000762939453,20.899999618530273,75.7741928100586,2020/1/20,nan,23.609822953312754,2
